,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,scale_clarity,scale_color,validate_z
44302,44303,0.56,Very Good,D,SI1,63.9,56.0,1578.0,5.2,5.26,3.34,2,6,False
44303,44304,0.56,Very Good,D,SI1,62.5,58.0,1578.0,5.23,5.27,3.28,2,6,False
44304,44305,0.56,Ideal,D,SI1,62.3,57.0,1578.0,5.24,5.26,3.27,2,6,False
44305,44306,0.53,Premium,E,VS2,61.4,58.0,1579.0,5.24,5.19,3.2,3,5,False
44306,44307,0.61,Ideal,G,SI1,62.0,54.0,1579.0,5.48,5.5,3.4,2,3,False
44307,44308,0.62,Premium,E,SI2,61.1,59.0,1579.0,5.53,5.5,3.37,1,5,False
44308,44309,0.62,Premium,E,SI2,61.1,59.0,1579.0,5.51,5.46,3.35,1,5,False
44309,44310,0.72,Premium,J,SI1,60.9,57.0,1579.0,5.84,5.78,3.54,2,0,False
44310,44311,0.33,Premium,H,SI2,61.2,57.0,520.0,4.49,4.43,2.73,1,2,False
44311,44312,0.3,Premium,D,SI1,62.5,59.0,520.0,4.26,4.22,2.65,2,6,False
44312,44313,0.36,Ideal,F,SI1,62.7,57.0,520.0,4.53,4.56,2.85,2,4,False
44313,44314,0.34,Very Good,H,VS2,60.0,58.0,521.0,4.52,4.56,2.72,3,2,False
44314,44315,0.33,Very Good,G,SI1,61.2,56.0,521.0,4.44,4.46,2.72,2,3,False
44315,44316,0.34,Very Good,G,SI1,63.4,57.0,521.0,4.4,4.45,2.81,2,3,False
44316,44317,0.32,Ideal,J,IF,61.0,57.0,521.0,4.42,4.46,2.71,7,0,False
44317,44318,0.31,Good,H,SI1,64.0,54.0,521.0,4.31,4.29,2.75,2,2,False
44318,44319,0.31,Premium,I,VS2,59.3,59.0,521.0,4.42,4.38,2.61,3,1,False
44319,44320,0.33,Very Good,H,VS2,62.0,59.0,521.0,4.4,4.44,2.74,3,2,False
44320,44321,0.33,Premium,H,VS2,61.7,59.0,521.0,4.39,4.42,2.72,3,2,False
44321,44322,0.33,Ideal,I,VS1,61.6,57.0,521.0,4.41,4.46,2.73,4,1,False
44322,44323,0.33,Ideal,H,VS2,60.7,57.0,521.0,4.46,4.5,2.72,3,2,False
44323,44324,0.33,Premium,I,VS1,61.1,59.0,521.0,4.44,4.47,2.72,4,1,False
44324,44325,0.33,Good,I,VS1,63.2,57.0,521.0,4.37,4.4,2.77,4,1,False
44325,44326,0.33,Premium,H,VS2,62.4,58.0,521.0,4.39,4.42,2.75,3,2,False
44326,44327,0.33,Very Good,H,VS2,62.8,59.0,521.0,4.38,4.44,2.77,3,2,False
44327,44328,0.33,Ideal,H,VS2,60.7,57.0,521.0,4.45,4.48,2.71,3,2,False
44328,44329,0.3,Good,D,VS2,63.6,54.0,521.0,4.26,4.32,2.73,3,6,False
44329,44330,0.33,Premium,I,VS1,59.5,60.0,521.0,4.5,4.54,2.69,4,1,False
44330,44331,0.33,Ideal,H,VS2,61.2,55.0,521.0,4.45,4.47,2.73,3,2,False
44331,44332,0.33,Premium,I,VS1,62.7,58.0,521.0,4.4,4.43,2.77,4,1,False
44332,44333,0.33,Good,I,VS1,63.1,56.0,521.0,4.38,4.4,2.77,4,1,False
44333,44334,0.33,Premium,I,VS1,61.6,60.0,521.0,4.42,4.45,2.73,4,1,False
44334,44335,0.33,Premium,H,VS2,61.3,60.0,521.0,4.44,4.47,2.73,3,2,False
44335,44336,0.33,Premium,H,VS2,62.3,58.0,521.0,4.38,4.41,2.74,3,2,False
44336,44337,0.33,Very Good,H,VS2,61.4,58.0,521.0,4.44,4.49,2.74,3,2,False
44337,44338,0.33,Very Good,H,VS2,62.2,57.0,521.0,4.42,4.46,2.76,3,2,False
44338,44339,0.24,Very Good,D,VVS2,59.5,62.0,521.0,4.04,4.06,2.41,5,6,False
44339,44340,0.24,Very Good,E,VVS1,60.3,61.0,521.0,4.03,4.06,2.44,6,5,False
44340,44341,0.72,Premium,J,SI1,60.4,61.0,1579.0,5.87,5.82,3.53,2,0,False
44341,44342,0.5,Very Good,D,VS2,63.8,56.0,1580.0,5.05,5.08,3.23,3,6,False
44342,44343,0.5,Very Good,G,VS1,63.2,59.0,1580.0,5.03,5.07,3.19,4,3,False
44343,44344,0.56,Very Good,G,VS2,62.5,57.0,1580.0,5.25,5.28,3.29,3,3,False
44344,44345,0.56,Very Good,H,VS1,62.8,56.0,1580.0,5.23,5.28,3.3,4,2,False
44345,44346,0.55,Ideal,F,VS2,61.2,55.0,1580.0,5.28,5.3,3.24,3,4,False
44346,44347,0.56,Ideal,G,VS2,61.0,57.0,1580.0,5.32,5.34,3.25,3,3,False
44347,44348,0.56,Ideal,E,SI1,62.7,57.0,1580.0,5.23,5.27,3.29,2,5,False
44348,44349,0.56,Ideal,E,SI1,61.7,56.0,1580.0,5.3,5.33,3.28,2,5,False
44349,44350,0.56,Ideal,G,VS2,61.7,56.0,1580.0,5.3,5.34,3.28,3,3,False
44350,44351,0.56,Ideal,G,VS2,61.9,55.0,1580.0,5.28,5.32,3.28,3,3,False
44351,44352,0.56,Ideal,G,VS2,61.2,56.0,1580.0,5.29,5.33,3.25,3,3,False
44352,44353,0.56,Ideal,I,VVS1,62.0,57.0,1580.0,5.29,5.33,3.29,6,1,False
44353,44354,0.56,Ideal,G,VS2,62.1,56.0,1580.0,5.29,5.31,3.29,3,3,False
44354,44355,0.56,Very Good,G,VS2,60.9,58.0,1580.0,5.34,5.36,3.26,3,3,False
44355,44356,0.55,Ideal,F,VS2,62.7,55.0,1580.0,5.24,5.26,3.29,3,4,False
44356,44357,0.55,Very Good,D,SI1,61.6,56.0,1580.0,5.24,5.28,3.24,2,6,False
44357,44358,0.56,Ideal,G,VS2,62.0,56.0,1580.0,5.28,5.3,3.28,3,3,False
44358,44359,0.56,Very Good,I,VVS1,62.4,56.0,1580.0,5.24,5.28,3.28,6,1,False
44359,44360,0.56,Ideal,E,SI1,62.3,56.0,1580.0,5.26,5.3,3.29,2,5,False
44360,44361,0.7,Very Good,I,SI2,62.5,58.0,1580.0,5.64,5.72,3.55,1,1,True
44361,44362,0.55,Premium,F,VS2,62.2,58.0,1580.0,5.22,5.26,3.26,3,4,False
44362,44363,0.56,Ideal,E,SI1,60.9,56.0,1580.0,5.32,5.35,3.25,2,5,False
44363,44364,0.55,Premium,D,SI1,62.7,59.0,1580.0,5.22,5.25,3.28,2,6,False
44364,44365,0.56,Ideal,G,VS2,60.6,57.0,1580.0,5.33,5.36,3.24,3,3,False
44365,44366,0.56,Ideal,I,VVS1,62.0,56.0,1580.0,5.26,5.29,3.27,6,1,False
44366,44367,0.58,Ideal,I,VVS1,62.3,53.0,1580.0,5.38,5.4,3.36,6,1,False
44367,44368,0.54,Ideal,G,VS2,62.0,54.0,1580.0,5.22,5.27,3.25,3,3,False
44368,44369,0.51,Ideal,F,SI1,61.5,55.0,1580.0,5.13,5.18,3.17,2,4,False
44369,44370,0.51,Ideal,F,SI1,61.1,57.0,1580.0,5.14,5.17,3.15,2,4,False
44370,44371,0.58,Ideal,E,SI1,62.2,58.0,1580.0,5.3,5.38,3.32,2,5,False
44371,44372,0.43,Ideal,F,IF,61.5,56.0,1580.0,4.89,4.86,3.0,7,4,False
44372,44373,0.43,Ideal,F,IF,62.0,56.0,1580.0,4.87,4.84,3.01,7,4,False
44373,44374,0.43,Ideal,F,IF,60.9,57.0,1580.0,4.89,4.86,2.97,7,4,False
44374,44375,0.4,Premium,E,IF,61.3,58.0,1580.0,4.77,4.73,2.91,7,5,False
44375,44376,0.6,Ideal,F,SI1,61.5,55.0,1580.0,5.49,5.44,3.36,2,4,False
44376,44377,0.52,Very Good,F,VS2,60.4,56.0,1581.0,5.27,5.29,3.19,3,4,False
44377,44378,0.52,Very Good,G,VS1,61.8,58.0,1581.0,5.19,5.16,3.2,4,3,False
44378,44379,0.52,Ideal,H,VVS2,61.8,57.0,1581.0,5.16,5.19,3.2,5,2,False
44379,44380,0.5,Premium,E,VS2,60.7,59.0,1581.0,5.11,5.13,3.11,3,5,False
44380,44381,0.5,Premium,E,VS2,60.5,60.0,1581.0,5.09,5.13,3.09,3,5,False
44381,44382,0.5,Ideal,F,VS2,62.0,56.0,1581.0,5.07,5.11,3.15,3,4,False
44382,44383,0.67,Good,J,VS1,64.2,55.6,1581.0,5.54,5.57,3.57,4,0,False
44383,44384,0.52,Ideal,H,VS1,62.5,58.0,1582.0,5.14,5.17,3.22,4,2,False
44384,44385,0.41,Premium,D,VVS1,61.6,58.0,1582.0,4.78,4.74,2.93,6,6,False
44385,44386,0.41,Ideal,D,VVS1,62.3,55.0,1582.0,4.78,4.75,2.97,6,6,False
44386,44387,0.41,Premium,D,VVS1,62.3,53.0,1582.0,4.78,4.75,2.97,6,6,False
44387,44388,0.41,Ideal,D,VVS1,62.2,56.0,1582.0,4.8,4.78,2.98,6,6,False
44388,44389,0.41,Ideal,D,VVS1,60.6,57.0,1582.0,4.82,4.79,2.91,6,6,False
44389,44390,0.41,Ideal,D,VVS1,62.3,57.0,1582.0,4.77,4.73,2.96,6,6,False
44390,44391,0.54,Very Good,D,VS2,61.1,59.0,1583.0,5.25,5.29,3.22,3,6,False
44391,44392,0.51,Very Good,E,VS1,58.1,60.0,1583.0,5.28,5.32,3.08,4,5,False
44392,44393,0.5,Premium,E,VS2,61.0,59.0,1583.0,5.13,5.07,3.11,3,5,False
44393,44394,0.51,Ideal,F,VS2,60.6,57.0,1583.0,5.17,5.2,3.14,3,4,False
44394,44395,0.4,Ideal,F,IF,60.9,57.0,1583.0,4.81,4.84,2.94,7,4,False
44395,44396,0.5,Premium,G,VS1,62.5,60.0,1583.0,5.13,5.08,3.19,4,3,False
44396,44397,0.5,Very Good,E,VS2,63.4,58.0,1583.0,5.08,5.05,3.21,3,5,False
44397,44398,0.5,Premium,E,VS2,63.0,58.0,1583.0,5.07,5.02,3.18,3,5,False
44398,44399,0.5,Premium,G,VS1,60.9,59.0,1583.0,5.14,5.11,3.12,4,3,False
44399,44400,0.5,Very Good,E,VS2,62.9,56.0,1584.0,5.06,5.11,3.2,3,5,False
44400,44401,0.43,Premium,D,VVS1,59.6,58.0,1584.0,4.89,4.94,2.93,6,6,False
44401,44402,0.43,Ideal,D,VVS1,62.3,56.0,1584.0,4.81,4.82,3.0,6,6,False
44402,44403,0.66,Ideal,E,SI2,62.4,56.0,1584.0,5.61,5.55,3.48,1,5,False
44403,44404,0.55,Ideal,H,SI1,61.4,56.0,1584.0,5.28,5.31,3.25,2,2,False
44404,44405,0.55,Ideal,H,SI1,60.8,56.0,1584.0,5.3,5.33,3.23,2,2,False
44405,44406,0.53,Ideal,D,VS2,61.4,55.0,1585.0,5.21,5.24,3.21,3,6,False
44406,44407,0.56,Ideal,G,VS2,62.2,57.0,1585.0,5.29,5.25,3.28,3,3,False
44407,44408,0.51,Ideal,G,VS2,61.0,56.0,1585.0,5.17,5.2,3.16,3,3,False
44408,44409,0.51,Ideal,E,SI1,60.9,56.0,1585.0,5.16,5.19,3.15,2,5,False
44409,44410,0.53,Ideal,E,SI1,61.9,55.0,1585.0,5.2,5.24,3.23,2,5,False
44410,44411,0.56,Premium,H,VS1,60.1,58.0,1585.0,5.4,5.35,3.23,4,2,False
44411,44412,0.46,Ideal,E,VVS1,62.6,57.0,1586.0,4.89,4.98,3.09,6,5,False
44412,44413,0.52,Ideal,G,VS2,61.2,56.0,1586.0,5.16,5.2,3.17,3,3,False
44413,44414,0.52,Ideal,G,VS2,61.9,55.0,1586.0,5.15,5.19,3.2,3,3,False
44414,44415,0.54,Ideal,I,SI1,62.3,55.0,1586.0,5.22,5.27,3.27,2,1,False
44415,44416,0.52,Ideal,E,SI1,61.0,55.0,1586.0,5.19,5.23,3.18,2,5,False
44416,44417,0.58,Premium,F,VS2,62.2,55.0,1586.0,5.4,5.31,3.33,3,4,False
44417,44418,0.55,Very Good,E,SI1,58.5,65.0,1587.0,5.33,5.38,3.13,2,5,False
44418,44419,0.53,Ideal,D,SI1,61.2,57.0,1587.0,5.19,5.24,3.19,2,6,False
44419,44420,0.49,Very Good,H,VVS2,62.3,57.0,1588.0,5.02,5.05,3.14,5,2,False
44420,44421,0.51,Very Good,G,VS1,61.0,56.0,1588.0,5.17,5.19,3.16,4,3,False
44421,44422,0.52,Ideal,F,VS1,62.5,57.0,1588.0,5.13,5.17,3.22,4,4,False
44422,44423,0.75,Premium,J,SI2,62.9,56.0,1588.0,5.76,5.72,3.61,1,0,False
44423,44424,0.55,Ideal,G,VS2,62.2,54.0,1588.0,5.27,5.28,3.28,3,3,False
44424,44425,0.55,Ideal,H,VS1,61.9,55.0,1588.0,5.25,5.28,3.26,4,2,False
44425,44426,0.5,Premium,D,SI1,63.0,60.0,1588.0,5.06,5.03,3.18,2,6,False
44426,44427,0.61,Ideal,F,SI2,61.9,57.0,1588.0,5.45,5.41,3.36,1,4,False
44427,44428,0.61,Premium,H,SI1,61.2,58.0,1588.0,5.45,5.43,3.33,2,2,False
44428,44429,0.72,Premium,G,SI2,60.6,61.0,1588.0,5.83,5.75,3.51,1,3,False
44429,44430,0.55,Very Good,E,VS2,58.1,62.0,1589.0,5.38,5.46,3.15,3,5,False
44430,44431,0.5,Good,D,VS2,64.0,56.0,1589.0,5.02,5.04,3.22,3,6,False
44431,44432,0.64,Ideal,I,VS1,60.8,54.0,1589.0,5.55,5.6,3.39,4,1,False
44432,44433,0.61,Very Good,H,VS2,63.3,57.5,1590.0,5.38,5.4,3.41,3,2,False
44433,44434,0.56,Very Good,G,VS2,63.4,58.0,1590.0,5.23,5.28,3.33,3,3,False
44434,44435,0.48,Ideal,H,VVS2,62.5,56.0,1590.0,4.98,5.02,3.12,5,2,False
44435,44436,0.54,Ideal,E,VS2,61.8,57.0,1590.0,5.23,5.26,3.24,3,5,False
44436,44437,0.51,Good,G,VS1,63.4,57.0,1590.0,5.04,5.08,3.21,4,3,False
44437,44438,0.51,Premium,E,VS2,62.5,60.0,1590.0,5.08,5.1,3.18,3,5,False
44438,44439,0.51,Ideal,E,VS2,61.7,53.0,1590.0,5.18,5.2,3.2,3,5,False
44439,44440,0.51,Very Good,E,VS2,63.0,59.0,1590.0,5.05,5.08,3.19,3,5,False
44440,44441,0.59,Premium,D,SI2,62.6,61.0,1590.0,5.33,5.27,3.32,1,6,False
44441,44442,0.57,Premium,E,SI1,62.2,55.0,1590.0,5.36,5.31,3.32,2,5,False
44442,44443,0.59,Premium,H,VS2,60.2,60.0,1590.0,5.45,5.42,3.27,3,2,False
44443,44444,0.52,Very Good,F,VS2,61.1,56.0,1591.0,5.21,5.24,3.19,3,4,False
44444,44445,0.61,Ideal,H,VS2,62.0,53.0,1591.0,5.47,5.49,3.4,3,2,False
44445,44446,0.61,Ideal,H,VS2,62.5,54.0,1591.0,5.43,5.45,3.4,3,2,False
44446,44447,0.51,Ideal,F,VS2,61.9,55.0,1591.0,5.11,5.15,3.18,3,4,False
44447,44448,0.51,Ideal,F,VS2,61.0,55.0,1591.0,5.17,5.21,3.17,3,4,False
44448,44449,0.52,Ideal,F,VS2,61.7,56.0,1591.0,5.16,5.18,3.19,3,4,False
44449,44450,0.55,Ideal,G,VS1,60.9,56.0,1591.0,5.29,5.35,3.24,4,3,False
44450,44451,0.5,Ideal,E,VS1,62.7,57.0,1591.0,5.01,5.03,3.15,4,5,False
44451,44452,0.56,Ideal,G,SI1,62.3,53.0,1591.0,5.31,5.28,3.3,2,3,False
44452,44453,0.51,Premium,G,VS1,61.0,58.0,1591.0,5.2,5.16,3.16,4,3,False
44453,44454,0.53,Good,G,VS1,63.8,56.0,1591.0,5.17,5.11,3.28,4,3,False
44454,44455,0.53,Very Good,F,VS2,62.7,57.0,1592.0,5.1,5.14,3.21,3,4,False
44455,44456,0.5,Very Good,G,VS1,61.3,58.0,1592.0,5.03,5.09,3.1,4,3,False
44456,44457,0.5,Very Good,G,VS1,62.9,55.0,1592.0,5.06,5.09,3.19,4,3,False
44457,44458,0.57,Very Good,J,IF,59.8,59.0,1592.0,5.39,5.41,3.23,7,0,False
44458,44459,0.55,Very Good,D,SI1,63.1,56.0,1593.0,5.19,5.22,3.28,2,6,False
44459,44460,0.54,Very Good,D,SI1,60.0,59.8,1593.0,5.3,5.34,3.18,2,6,False
44460,44461,0.55,Ideal,I,VVS1,61.7,56.0,1593.0,5.24,5.29,3.25,6,1,False
44461,44462,0.55,Premium,I,VVS1,61.3,59.0,1593.0,5.27,5.3,3.24,6,1,False
44462,44463,0.55,Ideal,I,VVS1,62.7,57.0,1593.0,5.17,5.23,3.26,6,1,False
44463,44464,0.52,Ideal,H,VS2,61.5,55.0,1593.0,5.18,5.22,3.2,3,2,False
44464,44465,0.52,Ideal,H,VS2,60.3,57.0,1593.0,5.21,5.23,3.15,3,2,False
44465,44466,0.5,Premium,D,SI1,62.8,57.0,1593.0,5.08,5.05,3.18,2,6,False
44466,44467,0.51,Ideal,F,SI1,61.1,55.0,1593.0,5.22,5.16,3.17,2,4,False
44467,44468,0.5,Premium,E,SI1,59.9,58.0,1593.0,5.18,5.17,3.1,2,5,False
44468,44469,0.51,Premium,E,SI1,61.5,58.0,1593.0,5.14,5.11,3.15,2,5,False
44469,44470,0.52,Good,F,VS1,58.6,63.0,1594.0,5.27,5.34,3.11,4,4,False
44470,44471,0.54,Ideal,E,SI1,61.5,56.0,1594.0,5.31,5.26,3.25,2,5,False
44471,44472,0.59,Very Good,F,SI1,61.4,58.0,1595.0,5.39,5.45,3.33,2,4,False
44472,44473,0.54,Ideal,D,SI1,62.6,55.0,1595.0,5.19,5.23,3.26,2,6,False
44473,44474,0.54,Premium,D,SI1,62.3,60.0,1595.0,5.18,5.22,3.24,2,6,False
44474,44475,0.52,Ideal,G,VS2,60.8,57.0,1595.0,5.19,5.21,3.16,3,3,False
44475,44476,0.51,Ideal,F,VS2,62.0,56.0,1595.0,5.11,5.14,3.18,3,4,False
44476,44477,0.51,Ideal,G,VS1,61.3,55.7,1595.0,5.15,5.18,3.16,4,3,False
44477,44478,0.56,Premium,D,SI1,60.2,60.0,1595.0,5.38,5.33,3.22,2,6,False
44478,44479,0.62,Premium,F,SI1,61.7,59.0,1595.0,5.51,5.48,3.39,2,4,False
44479,44480,0.55,Ideal,E,VS2,62.0,55.0,1596.0,5.24,5.28,3.26,3,5,False
44480,44481,0.55,Ideal,E,VS2,60.3,57.0,1596.0,5.28,5.3,3.19,3,5,False
44481,44482,0.5,Good,H,VVS1,63.3,57.0,1596.0,5.02,5.06,3.19,6,2,False
44482,44483,0.55,Ideal,E,VS2,59.8,57.0,1596.0,5.3,5.34,3.18,3,5,False
44483,44484,0.6,Very Good,H,VS2,64.2,57.0,1597.0,5.27,5.32,3.4,3,2,False
44484,44485,0.51,Premium,D,VS2,60.9,58.0,1597.0,5.14,5.18,3.14,3,6,False
44485,44486,0.51,Ideal,D,VS2,61.9,55.0,1597.0,5.15,5.19,3.2,3,6,False
44486,44487,0.51,Very Good,D,VS2,62.9,56.0,1597.0,5.07,5.1,3.2,3,6,False
44487,44488,0.58,Ideal,D,SI1,62.0,54.0,1597.0,5.36,5.39,3.33,2,6,False
44488,44489,0.7,Premium,F,SI2,61.6,60.0,1597.0,5.78,5.68,3.53,1,4,False
44489,44490,0.5,Very Good,H,VS1,61.6,57.0,1598.0,5.11,5.13,3.15,4,2,False
44490,44491,0.5,Very Good,H,VS1,61.0,56.0,1598.0,5.1,5.13,3.12,4,2,False
44491,44492,0.55,Ideal,F,SI1,61.7,56.4,1598.0,5.26,5.3,3.25,2,4,False
44492,44493,0.53,Ideal,G,VS2,60.9,57.0,1598.0,5.25,5.26,3.2,3,3,False
44493,44494,0.52,Ideal,H,VS1,62.0,56.0,1598.0,5.14,5.2,3.21,4,2,False
44494,44495,0.55,Very Good,F,VS2,62.5,62.0,1599.0,5.2,5.24,3.26,3,4,False
44495,44496,0.51,Very Good,D,VS2,63.7,55.0,1599.0,5.05,5.09,3.23,3,6,False
44496,44497,0.51,Very Good,G,VS1,62.7,58.0,1599.0,5.05,5.09,3.18,4,3,False
44497,44498,0.51,Ideal,G,VS1,61.4,54.0,1599.0,5.15,5.18,3.17,4,3,False
44498,44499,0.51,Ideal,G,VS1,62.2,55.0,1599.0,5.13,5.16,3.2,4,3,False
44499,44500,0.51,Ideal,G,VS1,61.6,54.0,1599.0,5.16,5.19,3.19,4,3,False
44500,44501,0.6,Good,F,SI1,57.1,61.0,1599.0,5.68,5.57,3.21,2,4,False
44501,44502,0.6,Very Good,F,SI1,63.2,57.0,1599.0,5.39,5.33,3.39,2,4,False
44502,44503,0.9,Premium,H,I1,58.8,62.0,1599.0,6.32,6.26,3.7,0,2,False
44503,44504,0.54,Very Good,F,VS1,61.6,59.0,1600.0,5.26,5.2,3.22,4,4,False
44504,44505,0.52,Ideal,D,SI1,62.4,56.0,1600.0,5.12,5.17,3.21,2,6,False
44505,44506,0.52,Ideal,D,SI1,61.8,57.0,1600.0,5.14,5.19,3.19,2,6,False
44506,44507,0.52,Ideal,F,VS2,62.5,54.0,1600.0,5.14,5.17,3.22,3,4,False
44507,44508,0.52,Ideal,D,SI1,62.7,56.0,1600.0,5.14,5.17,3.23,2,6,False
44508,44509,0.52,Ideal,D,SI1,60.0,56.0,1600.0,5.19,5.24,3.13,2,6,False
44509,44510,0.52,Ideal,D,SI1,62.2,57.0,1600.0,5.13,5.16,3.2,2,6,False
44510,44511,0.52,Very Good,F,VS2,60.7,59.0,1600.0,5.14,5.18,3.13,3,4,False
44511,44512,0.52,Ideal,D,SI1,62.4,57.0,1600.0,5.14,5.18,3.22,2,6,False
44512,44513,0.54,Good,E,SI1,61.5,56.0,1600.0,5.22,5.26,3.23,2,5,False
44513,44514,0.52,Premium,D,SI1,61.4,58.0,1600.0,5.16,5.19,3.18,2,6,False
44514,44515,0.52,Ideal,D,SI1,61.5,55.0,1600.0,5.19,5.22,3.2,2,6,False
44515,44516,0.52,Premium,F,VS2,62.1,59.0,1600.0,5.12,5.15,3.19,3,4,False
44516,44517,0.52,Ideal,D,SI1,60.9,57.0,1600.0,5.17,5.21,3.16,2,6,False
44517,44518,0.54,Premium,H,VS1,62.6,59.0,1600.0,5.19,5.22,3.26,4,2,False
44518,44519,0.52,Premium,F,VS2,62.2,58.0,1600.0,5.12,5.17,3.2,3,4,False
44519,44520,0.58,Ideal,H,VS2,62.4,58.0,1600.0,5.3,5.34,3.32,3,2,False
44520,44521,0.51,Very Good,F,VS2,62.0,58.0,1601.0,5.08,5.11,3.16,3,4,False
44521,44522,0.51,Very Good,F,VS2,60.6,60.0,1601.0,5.18,5.22,3.15,3,4,False
44522,44523,0.53,Very Good,D,VS2,63.2,56.0,1601.0,5.1,5.15,3.24,3,6,False
44523,44524,0.52,Very Good,E,VS2,59.2,59.0,1601.0,5.23,5.27,3.11,3,5,False
44524,44525,0.52,Very Good,E,VS1,63.4,54.0,1601.0,5.08,5.11,3.23,4,5,False
44525,44526,0.5,Ideal,E,SI1,61.3,56.2,1601.0,5.12,5.14,3.15,2,5,False
44526,44527,0.5,Ideal,G,VS2,62.2,54.1,1601.0,5.07,5.12,3.17,3,3,False
44527,44528,0.6,Ideal,E,SI1,61.4,57.0,1601.0,5.52,5.46,3.37,2,5,False
44528,44529,0.53,Ideal,H,VS1,61.2,56.0,1601.0,5.23,5.26,3.21,4,2,False
44529,44530,0.5,Ideal,F,VS1,61.4,58.0,1601.0,5.07,5.12,3.13,4,4,False
44530,44531,0.54,Good,E,SI1,59.9,63.0,1601.0,5.25,5.3,3.16,2,5,False
44531,44532,0.5,Very Good,D,VS2,63.3,58.0,1602.0,5.03,5.05,3.19,3,6,False
44532,44533,0.51,Fair,F,VS2,56.3,61.0,1602.0,5.34,5.29,2.99,3,4,False
44533,44534,0.51,Premium,D,SI1,62.0,59.0,1602.0,5.15,5.11,3.18,2,6,False
44534,44535,0.5,Very Good,G,VS1,61.9,59.0,1603.0,5.06,5.08,3.14,4,3,False
44535,44536,0.5,Ideal,E,VS1,62.2,57.0,1603.0,5.1,5.13,3.18,4,5,False
44536,44537,0.7,Very Good,I,SI2,60.9,59.0,1603.0,5.7,5.76,3.49,1,1,False
44537,44538,0.5,Ideal,E,VS1,62.3,55.0,1603.0,5.09,5.12,3.18,4,5,False
44538,44539,0.5,Very Good,E,VS1,63.9,55.0,1604.0,4.98,5.03,3.2,4,5,False
44539,44540,0.51,Very Good,F,VS1,61.4,60.0,1604.0,5.07,5.13,3.13,4,4,False
44540,44541,0.55,Ideal,G,VS2,61.2,56.8,1604.0,5.28,5.31,3.24,3,3,False
44541,44542,0.53,Ideal,H,VS2,61.7,54.0,1604.0,5.23,5.2,3.22,3,2,False
44542,44543,0.56,Premium,D,SI1,61.0,60.0,1605.0,5.28,5.25,3.21,2,6,False
44543,44544,0.56,Very Good,G,VS2,62.6,58.0,1605.0,5.22,5.32,3.31,3,3,False
44544,44545,0.5,Very Good,E,VS2,60.9,58.0,1605.0,5.14,5.17,3.14,3,5,False
44545,44546,0.57,Very Good,H,VS2,61.7,54.8,1605.0,5.34,5.37,3.3,3,2,False
44546,44547,0.56,Ideal,I,VVS1,60.8,57.0,1605.0,5.31,5.34,3.24,6,1,False
44547,44548,0.54,Ideal,G,VS2,61.7,56.0,1605.0,5.21,5.24,3.23,3,3,False
44548,44549,0.54,Ideal,G,VS2,61.2,56.0,1605.0,5.25,5.26,3.22,3,3,False
44549,44550,0.51,Ideal,E,VS2,61.5,58.0,1605.0,5.12,5.15,3.16,3,5,False
44550,44551,0.55,Ideal,G,SI1,61.9,57.0,1605.0,5.23,5.27,3.25,2,3,False
44551,44552,0.55,Ideal,G,SI1,61.3,56.0,1605.0,5.26,5.31,3.24,2,3,False
44552,44553,0.55,Ideal,G,SI1,61.7,55.0,1605.0,5.25,5.28,3.25,2,3,False
44553,44554,0.58,Good,G,VS2,58.4,59.0,1605.0,5.4,5.46,3.17,3,3,False
44554,44555,0.52,Premium,F,VS2,62.5,58.0,1605.0,5.17,5.13,3.22,3,4,False
44555,44556,0.52,Premium,F,VS2,61.4,62.0,1605.0,5.19,5.16,3.18,3,4,False
44556,44557,0.52,Good,F,VS2,63.6,56.0,1605.0,5.12,5.07,3.24,3,4,False
44557,44558,0.52,Ideal,F,VS2,63.0,56.0,1605.0,5.16,5.1,3.23,3,4,False
44558,44559,0.52,Premium,F,VS2,61.8,59.0,1605.0,5.15,5.11,3.17,3,4,False
44559,44560,0.52,Ideal,D,SI1,61.8,56.0,1605.0,5.18,5.15,3.19,2,6,False
44560,44561,0.52,Premium,D,SI1,62.7,58.0,1605.0,5.2,5.16,3.25,2,6,False
44561,44562,0.52,Premium,D,SI1,60.9,61.0,1605.0,5.15,5.13,3.13,2,6,False
44562,44563,0.52,Good,D,SI1,63.9,58.0,1605.0,5.12,5.08,3.26,2,6,False
44563,44564,0.52,Good,D,SI1,63.7,55.0,1605.0,5.12,5.09,3.25,2,6,False
44564,44565,0.52,Ideal,D,SI1,62.9,56.0,1605.0,5.16,5.11,3.23,2,6,False
44565,44566,0.52,Ideal,D,SI1,63.0,57.0,1605.0,5.14,5.12,3.23,2,6,False
44566,44567,0.52,Very Good,D,SI1,63.3,58.0,1605.0,5.15,5.12,3.25,2,6,False
44567,44568,0.52,Very Good,H,VVS2,61.7,63.0,1605.0,5.26,5.16,3.22,5,2,False
44568,44569,0.52,Premium,E,SI1,61.6,58.0,1605.0,5.17,5.12,3.17,2,5,False
44569,44570,0.57,Premium,J,VS1,62.2,58.0,1606.0,5.34,5.3,3.31,4,0,False
44570,44571,0.57,Premium,J,VS1,60.6,59.0,1606.0,5.37,5.36,3.25,4,0,False
44571,44572,0.5,Very Good,E,VS2,63.3,57.0,1606.0,5.1,5.07,3.22,3,5,False
